"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2016-04-11",0,FALSE,"719432253936263168",FALSE,"26.2086115","78.1933049",NA,NA,NA,0,FALSE,"IVijayboi","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shoes Ink Egg etc felng ashamed of being thrown at #Kejriwal many wth kejriwal surname stopd wrtng it wth thr names for.fear they mght b hit",FALSE
"2016-04-11",0,FALSE,"719430264632422401",TRUE,NA,NA,NA,NA,NA,193,FALSE,"mchandra8m","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…",FALSE
"2016-04-11",0,FALSE,"719420498598232064",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ce_arun","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Indra:Is there #Kejriwal whois doing v.good on earth
Narad:How you came to know
Indra:Add of his works is published in news papers of haven",FALSE
"2016-04-11",0,FALSE,"719415895420866560",TRUE,NA,NA,NA,NA,NA,26,FALSE,"LaxmikantSaboo","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrGarekar: #NitishKumar is more dangerous than #Kejriwal who is playing ReservationFactor to his advantage,more ReservationQuota in Gov…",FALSE
"2016-04-11",2,FALSE,"719415228547477504",FALSE,NA,NA,"719412045670559744","INCIndia","1153045459",0,FALSE,"Vanket1","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","#Congress @INCIndia ke jumale bhi catchy hone lage hain aajkal.#Kejriwal https://t.co/Jgupj0eS2W",FALSE
"2016-04-11",0,FALSE,"719412930593226753",TRUE,NA,NA,NA,NA,NA,13,FALSE,"ilovedirestrait","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DrGarekar: Except Zee all other TV Newschannels are in pay roll of #Kejriwal by cash or kind.(Ads) https://t.co/WdhLQHX1RP",FALSE
"2016-04-11",0,FALSE,"719409317720403968",FALSE,NA,NA,NA,NA,NA,0,FALSE,"SachTimesNews","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WITH RECENT ATTACK ON #DELHI'S CM, #KEJRIWAL BECOMES MOST ATTACKED POLITICIAN

https://t.co/JL5HQS88xC https://t.co/gdSr7o4P5D",FALSE
"2016-04-11",0,FALSE,"719408457925787650",TRUE,NA,NA,NA,NA,NA,2,FALSE,"sameer19031975","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrGarekar: #NitishKumar wants to shadow #Kejriwal by one upsmanship  https://t.co/9IUiETORZo",FALSE
"2016-04-11",0,FALSE,"719407841728028672",TRUE,NA,NA,NA,NA,NA,6,FALSE,"MURUGAN73187143","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @VivegamNews: <U+0BAA><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BB0><U+0BBF><U+0B95><U+0BCD><U+0B95><U+0BC8><U+0BAF><U+0BBE><U+0BB3><U+0BB0><U+0BCD> <U+0B9A><U+0BA8><U+0BCD><U+0BA4><U+0BBF><U+0BAA><U+0BCD><U+0BAA><U+0BBF><U+0BB2><U+0BCD> <U+0B95><U+0BC2><U+0B9F><U+0BCD><U+0B9F><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BB2><U+0BCD> <U+0B95><U+0BC6><U+0B9C><U+0BCD><U+0BB0><U+0BBF><U+0BB5><U+0BBE><U+0BB2><U+0BCD> <U+0BAE><U+0BC0><U+0BA4><U+0BC1> <U+0B9A><U+0BC6><U+0BB0><U+0BC1><U+0BAA><U+0BCD><U+0BAA><U+0BC1> <U+0BB5><U+0BC0><U+0B9A><U+0BCD><U+0B9A><U+0BC1> #Shoe #Delhi #kejriwal  @ArvindKejriwal https://t…",FALSE
"2016-04-11",0,FALSE,"719407258526834688",TRUE,NA,NA,NA,NA,NA,109,FALSE,"sanjaysagwal7","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Mitalishah121: <U+092C><U+0948><U+0920><U+0947> <U+092C><U+0948><U+0920><U+0947> <U+0915><U+094D><U+092F><U+093E> <U+0915><U+0930><U+0947>, <U+0928><U+0939><U+0940> #<U+0915><U+0930><U+0928><U+093E> <U+0939><U+0948> <U+0915><U+0941><U+091B> <U+0915><U+093E><U+092E>, <U+0936><U+0941><U+0930><U+0942> <U+0915><U+0930><U+094B> <U+0905><U+0902><U+0924><U+093E><U+0915><U+094D><U+0937><U+0930><U+0940>, <U+0932><U+0947><U+0915><U+0947> #<U+0930><U+093E><U+092F><U+0924><U+093E> <U+0915><U+093E> <U+0928><U+093E><U+092E>.
<U+091A><U+0932><U+094B> <U+092E> <U+0938><U+0947> <U+0917><U+093E><U+0913>.
#Kejriwal- #<U+092E><U+094B><U+0926><U+0940>... http…",FALSE
"2016-04-11",0,FALSE,"719406911813103616",TRUE,NA,NA,NA,NA,NA,1,FALSE,"rjsahni750","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rohinikasharma: Lalu jail se bahar ha Jamanat par,
rahul gandhi b..sonia gandhi b...
or ab kejriwal bhi. #Kejriwal #ArvindShoeAttack",FALSE
"2016-04-11",1,FALSE,"719406171350704128",FALSE,NA,NA,NA,NA,NA,0,FALSE,"varunmiglani1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+091C><U+0940> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+092A><U+0930> <U+090F><U+0915> <U+0915><U+093F><U+0924><U+093E><U+092C> <U+0932><U+093F><U+0916> <U+0930><U+0939><U+0947> <U+0939><U+0948> 
<U+092C><U+0947><U+0935><U+0915><U+0942><U+092B> <U+092C><U+0928><U+093E><U+0913> <U+0930><U+094B><U+091C><U+093C>
#Kejriwal 
@ajaymaken @Sharmistha_GK @MaswoodZ @DelhiPCC",FALSE
"2016-04-11",0,FALSE,"719404691298234368",FALSE,NA,NA,NA,NA,NA,0,FALSE,"KesariPunjab","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#SYL <U+092A><U+0930> #Haryana <U+0915><U+093E> <U+0938><U+092E><U+0930><U+094D><U+0925><U+0928> <U+0915><U+0930><U+0928><U+0947> <U+092A><U+0930> #Kejriwal <U+092E><U+093E><U+092B><U+0940> <U+092E><U+093E><U+0902><U+0917><U+0947><U+0902>: #AmarinderSingh https://t.co/2kfzu757IJ  @capt_amarinder https://t.co/LchUAm6Nzd",FALSE
"2016-04-11",3,FALSE,"719404614169137152",FALSE,NA,NA,NA,NA,NA,1,FALSE,"rohinikasharma","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lalu jail se bahar ha Jamanat par,
rahul gandhi b..sonia gandhi b...
or ab kejriwal bhi. #Kejriwal #ArvindShoeAttack",FALSE
"2016-04-11",1,FALSE,"719403603006349312",FALSE,NA,NA,"719088867316379648","KiranKS","75610842",0,FALSE,"Indian45","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@KiranKS There can not be a dirtiest politician than #Kejriwal",FALSE
"2016-04-11",0,FALSE,"719403078794014721",TRUE,NA,NA,NA,NA,NA,1,FALSE,"journopolana","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BawaHS: Man who threw #shoe on #Kejriwal had called #BJP leader before attack: #AAP

https://t.co/uStG66ZqPQ https://t.co/MuKW5sM4wQ",FALSE
"2016-04-11",1,FALSE,"719402687545155584",FALSE,NA,NA,NA,NA,NA,0,FALSE,"yespunjab","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Man who threw #shoe on #Kejriwal had called #BJP leader before attack: #AAP

https://t.co/QpiEIyY7cX https://t.co/xDAuYjbhBR",FALSE
"2016-04-11",1,FALSE,"719402687301861376",FALSE,NA,NA,NA,NA,NA,1,FALSE,"BawaHS","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Man who threw #shoe on #Kejriwal had called #BJP leader before attack: #AAP

https://t.co/uStG66ZqPQ https://t.co/MuKW5sM4wQ",FALSE
"2016-04-11",0,FALSE,"719402434175508482",TRUE,NA,NA,NA,NA,NA,14,FALSE,"arunmiglani2","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @varunmiglani1: <U+092E><U+0948><U+0902> <U+0915><U+092D><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930><U+0940> security <U+0928><U+0939><U+0940> <U+0932><U+0942><U+0901><U+0917><U+093E>
<U+0928><U+093E> <U+0938><U+0930><U+0915><U+093E><U+0930><U+0940> <U+0918><U+0930> <U+0932><U+0942><U+0901><U+0917><U+093E>
<U+0928><U+093E> <U+0938><U+0930><U+0915><U+093E><U+0930><U+0940> <U+0917><U+093E><U+0921><U+0940> <U+0932><U+0942><U+0901><U+0917><U+093E>
#Kejriwal 
@ajaymaken @MaswoodZ https://t.co/q…",FALSE
"2016-04-11",0,FALSE,"719402395009200130",TRUE,NA,NA,NA,NA,NA,109,FALSE,"nm9371","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Mitalishah121: <U+092C><U+0948><U+0920><U+0947> <U+092C><U+0948><U+0920><U+0947> <U+0915><U+094D><U+092F><U+093E> <U+0915><U+0930><U+0947>, <U+0928><U+0939><U+0940> #<U+0915><U+0930><U+0928><U+093E> <U+0939><U+0948> <U+0915><U+0941><U+091B> <U+0915><U+093E><U+092E>, <U+0936><U+0941><U+0930><U+0942> <U+0915><U+0930><U+094B> <U+0905><U+0902><U+0924><U+093E><U+0915><U+094D><U+0937><U+0930><U+0940>, <U+0932><U+0947><U+0915><U+0947> #<U+0930><U+093E><U+092F><U+0924><U+093E> <U+0915><U+093E> <U+0928><U+093E><U+092E>.
<U+091A><U+0932><U+094B> <U+092E> <U+0938><U+0947> <U+0917><U+093E><U+0913>.
#Kejriwal- #<U+092E><U+094B><U+0926><U+0940>... http…",FALSE
"2016-04-11",1,FALSE,"719397336833589248",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Rashmi_2407","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","You don't know any language other than Odd n Even. 
So would u please keep quite #Corrupt #Kejriwal 
https://t.co/G2xoSpZXup",FALSE
"2016-04-11",1,FALSE,"719397113881165825",FALSE,NA,NA,NA,NA,NA,0,FALSE,"KesariPunjab","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#SYL <U+0915><U+0947> <U+092E><U+0941><U+0926><U+094D><U+0926><U+0947> <U+092A><U+0930> #Kejriwal <U+0928><U+0947> <U+092A><U+0902><U+091C><U+093E><U+092C><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0940> <U+092A><U+0940><U+0920> <U+092E><U+0947><U+0902> <U+091B><U+0941><U+0930><U+093E> <U+0918><U+094B><U+0902><U+092A><U+093E>: <U+092E><U+091C><U+0940><U+0920><U+093F><U+092F><U+093E> https://t.co/eXaO67XUTe #BikramMajithia https://t.co/ot3QhbAEQr",FALSE
"2016-04-11",1,FALSE,"719396746531438592",FALSE,NA,NA,NA,NA,NA,0,FALSE,"HireaHire","<a href=""http://Hireahire.com"" rel=""nofollow"">HireaHire</a>","Kiss or Slap, #Arvind #Kejriwal, visit https://t.co/j3umlVBIvM",FALSE
"2016-04-11",1,FALSE,"719395758047240193",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Rashmi_2407","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AAP <U+0915><U+093E> <U+0935><U+093F><U+0930><U+094B><U+0927> <U+0915><U+0930><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0947> <U+092A><U+094D><U+0930><U+093F><U+0902><U+0938><U+093F><U+092A><U+0932> <U+0915><U+094B> Corruption <U+0915><U+093E> <U+091A><U+093E><U+0930><U+094D><U+091C> <U+0932><U+0917><U+093E><U+0915><U+0930> <U+092C><U+0930><U+094D><U+0916><U+093E><U+0938><U+094D><U+0924> <U+0915><U+093F><U+092F><U+093E> <U+0917><U+092F><U+093E> 
<U+0905><U+0902><U+0927><U+0947><U+0930> <U+0928><U+0917><U+0930><U+0940> <U+091A><U+094C><U+092A><U+091F> #Kejriwal 
https://t.co/Zs6ByOgfBC",FALSE
"2016-04-11",0,FALSE,"719393346658111488",TRUE,NA,NA,NA,NA,NA,13,FALSE,"twittegb","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrGarekar: Except Zee all other TV Newschannels are in pay roll of #Kejriwal by cash or kind.(Ads) https://t.co/WdhLQHX1RP",FALSE
"2016-04-11",0,FALSE,"719392385940099073",TRUE,NA,NA,NA,NA,NA,193,FALSE,"praveen_k3","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…",FALSE
"2016-04-11",1,FALSE,"719391265041690624",FALSE,NA,NA,NA,NA,NA,0,FALSE,"j_arpit13","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#AAPAgainstSikhs #Kejriwal #ArvindShoeAttack https://t.co/m4ho3Svo7v",FALSE
"2016-04-11",0,FALSE,"719391229847277568",TRUE,NA,NA,NA,NA,NA,2,FALSE,"ImRdwivedi","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @DrGarekar: #NitishKumar wants to shadow #Kejriwal by one upsmanship  https://t.co/9IUiETORZo",FALSE
"2016-04-11",4,FALSE,"719391189712015360",FALSE,NA,NA,NA,NA,NA,2,FALSE,"DrGarekar","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#NitishKumar wants to shadow #Kejriwal by one upsmanship  https://t.co/9IUiETORZo",FALSE
"2016-04-11",0,FALSE,"719390101155885056",TRUE,NA,NA,NA,NA,NA,13,FALSE,"varajiv","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DrGarekar: Except Zee all other TV Newschannels are in pay roll of #Kejriwal by cash or kind.(Ads) https://t.co/WdhLQHX1RP",FALSE
"2016-04-11",0,FALSE,"719388791564206081",TRUE,NA,NA,NA,NA,NA,13,FALSE,"lakshmisrikant7","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrGarekar: Except Zee all other TV Newschannels are in pay roll of #Kejriwal by cash or kind.(Ads) https://t.co/WdhLQHX1RP",FALSE
"2016-04-11",0,FALSE,"719388443759915008",TRUE,NA,NA,NA,NA,NA,13,FALSE,"Atulj68","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DrGarekar: Except Zee all other TV Newschannels are in pay roll of #Kejriwal by cash or kind.(Ads) https://t.co/WdhLQHX1RP",FALSE
"2016-04-11",0,FALSE,"719387234911264768",TRUE,NA,NA,NA,NA,NA,13,FALSE,"NaliniPurohit","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrGarekar: Except Zee all other TV Newschannels are in pay roll of #Kejriwal by cash or kind.(Ads) https://t.co/WdhLQHX1RP",FALSE
"2016-04-11",2,FALSE,"719386932992548864",FALSE,NA,NA,NA,NA,NA,0,FALSE,"delhiurologist","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#kejriwal .the odd even is still 4 days away and see the present condition of our public transport. https://t.co/H3drT4Cz0Y",FALSE
"2016-04-11",0,FALSE,"719386727559737346",TRUE,NA,NA,NA,NA,NA,13,FALSE,"ssharma68","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrGarekar: Except Zee all other TV Newschannels are in pay roll of #Kejriwal by cash or kind.(Ads) https://t.co/WdhLQHX1RP",FALSE
"2016-04-11",0,FALSE,"719386668449574912",TRUE,NA,NA,NA,NA,NA,13,FALSE,"smnahar","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DrGarekar: Except Zee all other TV Newschannels are in pay roll of #Kejriwal by cash or kind.(Ads) https://t.co/WdhLQHX1RP",FALSE
"2016-04-11",0,FALSE,"719386596039094272",TRUE,NA,NA,NA,NA,NA,13,FALSE,"ekchehraeknisha","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrGarekar: Except Zee all other TV Newschannels are in pay roll of #Kejriwal by cash or kind.(Ads) https://t.co/WdhLQHX1RP",FALSE
"2016-04-11",0,FALSE,"719386389641564160",TRUE,NA,NA,NA,NA,NA,13,FALSE,"spexmp","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrGarekar: Except Zee all other TV Newschannels are in pay roll of #Kejriwal by cash or kind.(Ads) https://t.co/WdhLQHX1RP",FALSE
"2016-04-11",0,FALSE,"719386358054260737",TRUE,NA,NA,NA,NA,NA,13,FALSE,"Raj_Bisht5","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DrGarekar: Except Zee all other TV Newschannels are in pay roll of #Kejriwal by cash or kind.(Ads) https://t.co/WdhLQHX1RP",FALSE
"2016-04-11",1,FALSE,"719386351402135553",FALSE,NA,NA,"719385807237226496","DrGarekar","578202060",0,FALSE,"spexmp","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DrGarekar Henceforth #kejriwal will be Rupert Mardok 
Media Moulder https://t.co/t5CmY7p0KU",FALSE
"2016-04-11",0,FALSE,"719386335702724608",TRUE,NA,NA,NA,NA,NA,13,FALSE,"ashokramsingh","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrGarekar: Except Zee all other TV Newschannels are in pay roll of #Kejriwal by cash or kind.(Ads) https://t.co/WdhLQHX1RP",FALSE
"2016-04-11",13,FALSE,"719385807237226496",FALSE,NA,NA,NA,NA,NA,13,FALSE,"DrGarekar","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Except Zee all other TV Newschannels are in pay roll of #Kejriwal by cash or kind.(Ads) https://t.co/WdhLQHX1RP",FALSE
"2016-04-11",0,FALSE,"719382264748974080",TRUE,NA,NA,NA,NA,NA,91,FALSE,"PurohitJagdeesh","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RaghvendraLive: <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0947> <U+0936><U+0916><U+094D><U+0938> <U+0928><U+0947> <U+0938><U+0940><U+0921><U+0940> <U+092D><U+0940> <U+092B><U+0947><U+0902><U+0915><U+0940><U+0964> CNG <U+0938><U+094D><U+091F><U+093F><U+0915><U+0930> <U+0918><U+094B><U+091F><U+093E><U+0932><U+0947> <U+0915><U+0947> <U+092E><U+093E><U+092E><U+0932><U+0947> <U+092E><U+0947><U+0902> <U+0915><U+093E><U+0930><U+094D><U+0930><U+0935><U+093E><U+0908> <U+0928> <U+0915><U+0930><U+0928><U+0947> <U+0938><U+0947> <U+0925><U+093E> <U+0928><U+093E><U+0930><U+093E><U+091C><U+093C><U+0964> #OddEv…",FALSE
"2016-04-11",1,FALSE,"719376426063908864",FALSE,NA,NA,NA,NA,NA,0,FALSE,"KapilGosain","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Kejriwal and his PR team ensure to RT every tweet that praises him or #AAP. seriously #Delhi wala attitude.",FALSE
"2016-04-11",1,FALSE,"719376375916855296",FALSE,NA,NA,NA,NA,NA,0,FALSE,"CaptainChennai","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Unlike other Chief Ministers At least #Kejriwal is accessible to throw slippers #kejri",FALSE
"2016-04-11",0,FALSE,"719375312333574144",TRUE,NA,NA,NA,NA,NA,14,FALSE,"JatyanVijay","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @varunmiglani1: <U+092E><U+0948><U+0902> <U+0915><U+092D><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930><U+0940> security <U+0928><U+0939><U+0940> <U+0932><U+0942><U+0901><U+0917><U+093E>
<U+0928><U+093E> <U+0938><U+0930><U+0915><U+093E><U+0930><U+0940> <U+0918><U+0930> <U+0932><U+0942><U+0901><U+0917><U+093E>
<U+0928><U+093E> <U+0938><U+0930><U+0915><U+093E><U+0930><U+0940> <U+0917><U+093E><U+0921><U+0940> <U+0932><U+0942><U+0901><U+0917><U+093E>
#Kejriwal 
@ajaymaken @MaswoodZ https://t.co/q…",FALSE
"2016-04-11",0,FALSE,"719367728285388800",TRUE,NA,NA,NA,NA,NA,193,FALSE,"Arunabh_ch","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @malviyamit: Why is it that #Kejriwal routinely gets slapped and inked by his own party workers? Well, here is a small sample.. https://…",FALSE
"2016-04-11",1,FALSE,"719362270711525377",FALSE,NA,NA,NA,NA,NA,0,FALSE,"HarshGaur18","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","#narendramodi #kejriwal resrvation  is like a cancer for india which is eating india continously n nw they want to unemply all genrl in pvt",FALSE
"2016-04-11",0,FALSE,"719361372451160064",TRUE,NA,NA,NA,NA,NA,3,FALSE,"HarrdiiiK","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @nidhihparikh: <U+0915><U+0932> #Kejriwal <U+092A><U+0947> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+093E> <U+0925><U+093E> .... 
<U+0914><U+0930> <U+0906><U+091C> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+092E><U+0947><U+0902> <U+092D><U+0942><U+0915><U+0902><U+092A> <U+092D><U+0940> <U+0906> <U+0917><U+092F><U+093E> ...
<U+092F><U+0947> <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+0915><U+093E> side effect <U+0939><U+0948> <U+092F><U+093E> <U+091C><U+0942><U+0924><U+0947> <U+0915><U+093E> ..!
#Ear…",FALSE
"2016-04-11",2,FALSE,"719358498476204032",FALSE,NA,NA,NA,NA,NA,0,FALSE,"sveldanda","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","What is more annoying to watch  #fantrailer or #Kejriwal ads",FALSE
"2016-04-11",0,FALSE,"719358309875122176",TRUE,NA,NA,NA,NA,NA,14,FALSE,"RahulNirmal19","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @varunmiglani1: <U+092E><U+0948><U+0902> <U+0915><U+092D><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930><U+0940> security <U+0928><U+0939><U+0940> <U+0932><U+0942><U+0901><U+0917><U+093E>
<U+0928><U+093E> <U+0938><U+0930><U+0915><U+093E><U+0930><U+0940> <U+0918><U+0930> <U+0932><U+0942><U+0901><U+0917><U+093E>
<U+0928><U+093E> <U+0938><U+0930><U+0915><U+093E><U+0930><U+0940> <U+0917><U+093E><U+0921><U+0940> <U+0932><U+0942><U+0901><U+0917><U+093E>
#Kejriwal 
@ajaymaken @MaswoodZ https://t.co/q…",FALSE
"2016-04-11",1,FALSE,"719349444324552704",FALSE,NA,NA,NA,NA,NA,0,FALSE,"yespunjab","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","#Amarinder questions #Badals' dubious role on #SYL, compares it to that of #Kejriwal
https://t.co/t8SaXeAIJT https://t.co/4AuKHoztgi",FALSE
"2016-04-11",1,FALSE,"719349444085465088",FALSE,NA,NA,NA,NA,NA,0,FALSE,"BawaHS","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","#Amarinder questions #Badals' dubious role on #SYL, compares it to that of #Kejriwal
https://t.co/pqklaJD0W3 https://t.co/8RMvzD2U7M",FALSE
"2016-04-11",0,FALSE,"719348557770268672",TRUE,NA,NA,NA,NA,NA,12,FALSE,"prem_sah2009","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @ITNlive: #Kejriwal writes letter to #PMModi opposing the #IDBI privatisation - https://t.co/2yNfMplVdn https://t.co/vuHgUSd9rM",FALSE
"2016-04-11",0,FALSE,"719345245830254592",TRUE,NA,NA,NA,NA,NA,3,FALSE,"bhagatsingh016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nidhihparikh: <U+0915><U+0932> #Kejriwal <U+092A><U+0947> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+093E> <U+0925><U+093E> .... 
<U+0914><U+0930> <U+0906><U+091C> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+092E><U+0947><U+0902> <U+092D><U+0942><U+0915><U+0902><U+092A> <U+092D><U+0940> <U+0906> <U+0917><U+092F><U+093E> ...
<U+092F><U+0947> <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+0915><U+093E> side effect <U+0939><U+0948> <U+092F><U+093E> <U+091C><U+0942><U+0924><U+0947> <U+0915><U+093E> ..!
#Ear…",FALSE
"2016-04-11",1,FALSE,"719339862860533760",FALSE,NA,NA,"718859150554324992","DrKumarVishwas","141633175",0,FALSE,"pankajk05671193","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@ArvindKejriwal <U+091C><U+093F><U+0932><U+094D><U+0932><U+0947> <U+0907><U+0932><U+093E><U+0939><U+0940> #Kejriwal <U+0915><U+0940> <U+0936><U+093E><U+0928> <U+092E><U+0947><U+0902> <U+092C><U+093E><U+0902><U+0926><U+0940> @DrKumarVishwas <U+092E><U+0941><U+091C><U+0930><U+093E> <U+0914><U+0930> <U+0906><U+0926><U+093E><U+092C> <U+0915><U+0947> <U+0938><U+093E><U+0925>, <U+0916><U+093F><U+0924><U+093E><U+092C>-<U+090F>-<U+091C><U+0942><U+0924><U+093E><U+0916><U+094B><U+0930> #<U+0926><U+092E><U+0926><U+093E><U+0930>_<U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+092D><U+0940> <U+092C><U+091C><U+093E> <U+0932><U+093E><U+0908> <U+0939><U+0948>",FALSE
"2016-04-11",0,FALSE,"719336627684782080",TRUE,NA,NA,NA,NA,NA,14,FALSE,"nksahu55","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @varunmiglani1: <U+092E><U+0948><U+0902> <U+0915><U+092D><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930><U+0940> security <U+0928><U+0939><U+0940> <U+0932><U+0942><U+0901><U+0917><U+093E>
<U+0928><U+093E> <U+0938><U+0930><U+0915><U+093E><U+0930><U+0940> <U+0918><U+0930> <U+0932><U+0942><U+0901><U+0917><U+093E>
<U+0928><U+093E> <U+0938><U+0930><U+0915><U+093E><U+0930><U+0940> <U+0917><U+093E><U+0921><U+0940> <U+0932><U+0942><U+0901><U+0917><U+093E>
#Kejriwal 
@ajaymaken @MaswoodZ https://t.co/q…",FALSE
